time_s,elapsed_s,gt_sync_span_s,gt_x_m,gt_y_m,gt_yaw_deg,estimate_x_m,estimate_y_m,estimate_yaw_deg,aligned_x_m,aligned_y_m,aligned_yaw_deg,position_error_m,yaw_error_signed_deg,yaw_error_deg,composite_pose_error,joint_accuracy_satisfied,filter_segment_id,original_row_index
1.330000,0.000000,0.030000,4.004483,-1.159771,-157.480,3.952706,-1.223853,-158.156,4.004483,-1.159771,-157.480,0.000000,0.000,0.000,0.000000,1,0,0
1.470000,0.140000,0.070000,4.004489,-1.159769,-157.480,3.952670,-1.223868,-158.157,4.004447,-1.159786,-157.481,0.000046,-0.001,0.001,0.000105,1,0,1
1.620000,0.290000,0.020000,4.004496,-1.159766,-157.480,3.952630,-1.223884,-158.158,4.004407,-1.159802,-157.482,0.000095,-0.002,0.002,0.000305,1,0,2
1.770000,0.440000,0.070000,4.004502,-1.159764,-157.480,3.952591,-1.223899,-158.159,4.004368,-1.159818,-157.483,0.000144,-0.003,0.003,0.000460,1,0,3
1.940000,0.610000,0.040000,4.004510,-1.159761,-157.480,3.952547,-1.223917,-158.161,4.004324,-1.159837,-157.485,0.000201,-0.005,0.005,0.000723,1,0,4
2.130000,0.800000,0.030000,4.004516,-1.159759,-157.480,3.952497,-1.223937,-158.162,4.004275,-1.159857,-157.487,0.000261,-0.006,0.006,0.000933,1,0,5
2.310000,0.980000,0.010000,4.004525,-1.159756,-157.481,3.952450,-1.223956,-158.163,4.004228,-1.159877,-157.488,0.000320,-0.007,0.007,0.001105,1,0,6
2.490000,1.160000,0.090000,4.004531,-1.159753,-157.481,3.952403,-1.223975,-158.164,4.004181,-1.159896,-157.488,0.000378,-0.008,0.008,0.001247,1,0,7
2.670000,1.340000,0.070000,4.004539,-1.159750,-157.481,3.952356,-1.223994,-158.165,4.004135,-1.159915,-157.490,0.000437,-0.009,0.009,0.001437,1,0,8
2.860000,1.530000,0.060000,4.004548,-1.159747,-157.481,3.952307,-1.224013,-158.167,4.004085,-1.159936,-157.491,0.000499,-0.011,0.011,0.001686,1,0,9
3.050000,1.720000,0.050000,4.004552,-1.159682,-157.309,3.952269,-1.224028,-157.991,4.004048,-1.159951,-157.315,0.000572,-0.006,0.006,0.001164,1,0,10
3.240000,1.910000,0.040000,4.004416,-1.159099,-155.615,3.952277,-1.224025,-156.409,4.004056,-1.159948,-155.733,0.000922,-0.118,0.118,0.016670,1,0,11
3.440000,2.110000,0.040000,4.004119,-1.158299,-153.174,3.952287,-1.224021,-153.035,4.004066,-1.159943,-152.360,0.001646,0.814,0.814,0.115183,1,0,12
3.630000,2.300000,0.030000,4.003544,-1.157044,-149.224,3.952295,-1.224016,-149.249,4.004074,-1.159939,-148.574,0.002943,0.650,0.650,0.092023,1,0,13
3.820000,2.490000,0.020000,4.002879,-1.155827,-145.255,3.952303,-1.224011,-145.462,4.004082,-1.159933,-144.786,0.004279,0.469,0.469,0.066578,1,0,14
4.010000,2.680000,0.010000,4.002129,-1.154661,-141.287,3.952310,-1.224006,-141.676,4.004089,-1.159928,-141.000,0.005620,0.287,0.287,0.041311,1,0,15
4.200000,2.870000,0.000000,4.001300,-1.153551,-137.319,3.952316,-1.224000,-137.890,4.004095,-1.159923,-137.214,0.006958,0.105,0.105,0.017810,1,0,16
4.390000,3.060000,0.100000,4.000417,-1.152527,-133.450,3.952322,-1.223995,-134.104,4.004100,-1.159917,-133.428,0.008258,0.022,0.022,0.012075,1,0,17
4.590000,3.260000,0.100000,3.999441,-1.151541,-129.482,3.952327,-1.223989,-130.118,4.004106,-1.159911,-129.443,0.009582,0.040,0.040,0.014664,1,0,18
4.790000,3.460000,0.090000,3.998640,-1.150825,-126.407,4.052992,-1.173724,-126.013,4.104171,-1.108462,-125.337,0.113716,1.070,1.070,0.220810,1,0,19
4.980000,3.650000,0.080000,3.997550,-1.149966,-122.440,4.052996,-1.173718,-122.226,4.104175,-1.108457,-121.551,0.114419,0.889,0.889,0.204934,1,0,20
5.180000,3.850000,0.080000,3.996404,-1.149184,-118.472,4.053000,-1.173712,-118.241,4.104178,-1.108450,-117.565,0.115215,0.907,0.907,0.207379,1,0,21
5.370000,4.040000,0.070000,3.995206,-1.148482,-114.505,4.053002,-1.173706,-114.454,4.104181,-1.108445,-113.778,0.116097,0.726,0.726,0.193653,1,0,22
5.570000,4.240000,0.070000,3.993963,-1.147864,-110.537,4.053005,-1.173700,-110.469,4.104183,-1.108438,-109.793,0.117059,0.744,0.744,0.196140,1,0,23
5.770000,4.440000,0.070000,3.992681,-1.147332,-106.569,4.053007,-1.173694,-106.483,4.104185,-1.108432,-105.807,0.118095,0.762,0.762,0.198742,1,0,24
5.970000,4.640000,0.070000,3.991365,-1.146890,-102.601,4.053009,-1.173687,-102.497,4.104187,-1.108426,-101.822,0.119198,0.779,0.779,0.201411,1,0,25
6.160000,4.830000,0.060000,3.990022,-1.146538,-98.633,4.052969,-1.173742,-99.468,4.104148,-1.108481,-98.793,0.120304,-0.160,0.160,0.171636,1,0,26
6.360000,5.030000,0.060000,3.988658,-1.146277,-94.663,4.052970,-1.173736,-95.483,4.104149,-1.108475,-94.807,0.121520,-0.144,0.144,0.173059,1,0,27
6.560000,5.230000,0.060000,3.987278,-1.146119,-90.692,4.052970,-1.173734,-91.497,4.104149,-1.108472,-90.821,0.122785,-0.129,0.129,0.174596,1,0,28
6.750000,5.420000,0.050000,3.985890,-1.146062,-86.721,4.052970,-1.173738,-87.710,4.104149,-1.108477,-87.035,0.124088,-0.314,0.314,0.181012,1,0,29
6.950000,5.620000,0.050000,3.984706,-1.146691,-83.063,4.053066,-1.174721,-84.037,4.104257,-1.109458,-83.361,0.125214,-0.298,0.298,0.182030,1,0,30
7.140000,5.810000,0.040000,3.985104,-1.155880,-80.119,4.054215,-1.183349,-81.215,4.105507,-1.118072,-80.539,0.126200,-0.420,0.420,0.188115,1,0,31
7.340000,6.010000,0.040000,3.987959,-1.174840,-77.273,4.057587,-1.202009,-78.363,4.109099,-1.136692,-77.688,0.127005,-0.415,0.415,0.188950,1,0,32
7.540000,6.210000,0.040000,3.994205,-1.203332,-74.422,4.064137,-1.230228,-75.508,4.115981,-1.164831,-74.833,0.127717,-0.411,0.411,0.189723,1,0,33
7.740000,6.410000,0.040000,4.001630,-1.230631,-72.284,4.074807,-1.267717,-72.647,4.127093,-1.202192,-71.971,0.128645,0.313,0.313,0.187241,1,0,34
7.940000,6.610000,0.040000,4.015990,-1.274778,-69.275,4.090534,-1.313847,-69.575,4.143362,-1.248134,-68.899,0.130130,0.375,0.375,0.191532,1,0,35
8.130000,6.800000,0.030000,4.036580,-1.327588,-65.831,4.122335,-1.319874,-65.647,4.175233,-1.253785,-64.971,0.157071,0.859,0.859,0.253187,1,0,36
8.330000,7.000000,0.030000,4.063816,-1.386097,-62.512,4.151181,-1.379036,-62.552,4.204774,-1.312603,-61.876,0.158967,0.635,0.635,0.242100,1,0,37
8.520000,7.190000,0.020000,4.095944,-1.446756,-60.476,4.182117,-1.436565,-60.625,4.236386,-1.369763,-59.949,0.160162,0.527,0.527,0.238428,1,0,38
8.710000,7.380000,0.010000,4.130020,-1.505736,-57.944,4.214999,-1.492450,-58.192,4.269925,-1.425256,-57.516,0.161401,0.428,0.428,0.236159,1,0,39
8.910000,7.580000,0.010000,4.166970,-1.563380,-55.065,4.252553,-1.549910,-55.302,4.308154,-1.482270,-54.626,0.162824,0.439,0.439,0.238474,1,0,40
9.110000,7.780000,0.010000,4.207367,-1.619834,-52.070,4.293586,-1.606135,-52.305,4.349847,-1.538007,-51.629,0.164306,0.441,0.441,0.240590,1,0,41
9.310000,7.980000,0.010000,4.251078,-1.674625,-48.988,4.337917,-1.660605,-49.212,4.394817,-1.591950,-48.537,0.165819,0.451,0.451,0.243025,1,0,42
9.500000,8.170000,0.000000,4.297725,-1.727001,-45.762,4.382771,-1.710045,-46.142,4.440251,-1.640858,-45.466,0.166536,0.296,0.296,0.239217,1,0,43
9.700000,8.370000,0.100000,4.347234,-1.776611,-42.445,4.432785,-1.759335,-42.824,4.490842,-1.689555,-42.149,0.167935,0.297,0.297,0.241176,1,0,44
9.890000,8.560000,0.100000,4.397967,-1.821946,-39.150,4.482663,-1.803209,-39.615,4.541235,-1.732838,-38.939,0.168719,0.211,0.211,0.240462,1,0,45
10.090000,8.760000,0.100000,4.451664,-1.864616,-35.677,4.536834,-1.845548,-36.147,4.595902,-1.774534,-35.471,0.170056,0.207,0.207,0.242264,1,0,46
10.290000,8.960000,0.090000,4.494414,-1.894918,-32.912,4.594000,-1.889474,-32.862,4.653581,-1.817783,-32.187,0.176873,0.725,0.725,0.270348,1,0,47
10.480000,9.150000,0.080000,4.551724,-1.931054,-29.507,4.649036,-1.922947,-29.617,4.709008,-1.850605,-28.941,0.176664,0.566,0.566,0.262363,1,0,48
10.670000,9.340000,0.070000,4.611246,-1.963828,-26.221,4.706047,-1.953437,-26.487,4.766375,-1.880421,-25.812,0.176130,0.409,0.409,0.255722,1,0,49
10.860000,9.530000,0.060000,4.673652,-1.993619,-23.222,4.765830,-1.981443,-23.672,4.826483,-1.907720,-22.996,0.175317,0.227,0.227,0.249997,1,0,50
11.040000,9.710000,0.040000,4.739052,-2.020858,-20.645,4.824850,-2.005949,-21.352,4.885789,-1.931529,-20.676,0.171789,-0.032,0.032,0.242987,1,0,51
11.240000,9.910000,0.040000,4.806401,-2.045502,-18.062,4.892282,-2.030722,-18.776,4.953508,-1.955504,-18.100,0.172452,-0.038,0.038,0.243944,1,0,52
11.440000,10.110000,0.040000,4.858578,-2.062225,-16.222,4.962310,-2.052920,-16.397,5.023793,-1.976874,-15.721,0.185959,0.501,0.501,0.272360,1,0,53
11.640000,10.310000,0.040000,4.931263,-2.082763,-14.499,5.035507,-2.073417,-14.760,5.097227,-1.996508,-14.084,0.187040,0.415,0.415,0.270944,1,0,54
11.830000,10.500000,0.030000,5.005351,-2.101420,-12.981,5.106239,-2.091214,-13.352,5.168163,-2.013469,-12.677,0.185050,0.304,0.304,0.265209,1,0,55
12.030000,10.700000,0.030000,5.081650,-2.118562,-11.986,5.182926,-2.108796,-12.469,5.245052,-2.030145,-11.793,0.185790,0.193,0.193,0.264162,1,0,56
12.230000,10.900000,0.030000,5.159526,-2.134915,-11.573,5.207562,-2.098368,-12.980,5.269564,-2.019428,-12.305,0.159517,-0.732,0.732,0.248199,1,0,57
12.430000,11.100000,0.030000,5.236781,-2.150875,-11.929,5.284570,-2.116547,-13.331,5.346781,-2.036697,-12.656,0.158545,-0.727,0.727,0.246644,1,0,58
12.630000,11.300000,0.030000,5.314382,-2.167317,-12.066,5.361777,-2.135049,-13.492,5.424201,-2.054288,-12.816,0.157593,-0.750,0.750,0.246823,1,0,59
12.820000,11.490000,0.020000,5.391334,-2.183908,-12.521,5.434591,-2.152926,-13.921,5.497221,-2.071305,-13.245,0.154568,-0.724,0.724,0.241384,1,0,60
13.020000,11.690000,0.020000,5.469110,-2.201252,-12.622,5.512093,-2.172325,-13.980,5.574946,-2.089789,-13.304,0.153705,-0.682,0.682,0.237822,1,0,61
13.220000,11.890000,0.020000,5.546481,-2.218557,-12.771,5.588955,-2.191639,-14.184,5.652030,-2.108195,-13.508,0.152710,-0.737,0.737,0.239798,1,0,62
13.410000,12.080000,0.010000,5.622085,-2.235967,-13.644,5.660350,-2.210370,-15.041,5.723641,-2.126083,-14.366,0.149627,-0.721,0.721,0.234913,1,0,63
13.610000,12.280000,0.010000,5.696794,-2.254345,-14.574,5.734539,-2.231008,-15.977,5.798068,-2.145844,-15.301,0.148422,-0.728,0.728,0.233771,1,0,64
13.810000,12.480000,0.010000,5.767308,-2.273137,-16.670,5.804198,-2.252365,-18.147,5.867974,-2.166378,-17.471,0.146735,-0.802,0.802,0.236470,1,0,65
14.010000,12.680000,0.010000,5.834875,-2.294050,-19.355,5.870894,-2.276021,-20.844,5.934944,-2.189247,-20.168,0.144905,-0.813,0.813,0.234974,1,0,66
14.210000,12.880000,0.010000,5.898316,-2.316941,-22.453,5.981892,-2.304559,-23.325,6.046271,-2.216474,-22.650,0.178842,-0.197,0.197,0.254446,1,0,67
14.400000,13.070000,0.000000,5.958426,-2.342813,-26.336,6.038253,-2.331253,-27.017,6.102943,-2.242502,-26.341,0.175919,-0.006,0.006,0.248788,1,0,68
14.600000,13.270000,0.100000,6.018862,-2.373765,-29.717,6.097852,-2.364124,-30.386,6.162926,-2.274668,-29.711,0.174856,0.006,0.006,0.247285,1,0,69
14.800000,13.470000,0.000000,6.079632,-2.409310,-32.579,6.157746,-2.401400,-33.242,6.223255,-2.311234,-32.566,0.173916,0.013,0.013,0.245960,1,0,70
14.990000,13.660000,0.100000,6.137908,-2.447402,-35.375,6.213635,-2.440081,-35.959,6.279596,-2.349253,-35.283,0.172363,0.092,0.092,0.244104,1,0,71
15.180000,13.850000,0.080000,6.183558,-2.480190,-37.544,6.268510,-2.482039,-38.623,6.334963,-2.390561,-37.947,0.175944,-0.403,0.403,0.255279,1,0,72
15.380000,14.050000,0.080000,6.241661,-2.525884,-40.144,6.325423,-2.529842,-41.169,6.392435,-2.437690,-40.493,0.174674,-0.350,0.350,0.251926,1,0,73
15.570000,14.240000,0.070000,6.298872,-2.575133,-42.179,6.378818,-2.578367,-43.008,6.446399,-2.485582,-42.332,0.172580,-0.153,0.153,0.245022,1,0,74
15.770000,14.440000,0.070000,6.355819,-2.627366,-43.452,6.434809,-2.631928,-44.239,6.503017,-2.538479,-43.564,0.171954,-0.112,0.112,0.243692,1,0,75
15.970000,14.640000,0.070000,6.412276,-2.681300,-44.251,6.490455,-2.687035,-44.997,6.559309,-2.592926,-44.322,0.171548,-0.070,0.070,0.242808,1,0,76
16.170000,14.840000,0.070000,6.468323,-2.736121,-44.969,6.461146,-2.681995,-45.449,6.529943,-2.588233,-44.773,0.160213,0.196,0.196,0.228268,1,0,77
16.360000,15.030000,0.060000,6.522568,-2.790850,-45.447,6.512219,-2.734605,-45.766,6.581632,-2.640236,-45.091,0.161781,0.357,0.357,0.234294,1,0,78
16.560000,15.230000,0.060000,6.576963,-2.845785,-44.521,6.566601,-2.789802,-44.808,6.636662,-2.694788,-44.133,0.162370,0.388,0.388,0.236089,1,0,79
16.760000,15.430000,0.060000,6.632966,-2.900383,-43.657,6.622594,-2.844706,-43.963,6.693298,-2.749028,-43.287,0.162937,0.369,0.369,0.236276,1,0,80
16.950000,15.620000,0.050000,6.690414,-2.954886,-43.135,6.677039,-2.896869,-43.477,6.748354,-2.800546,-42.801,0.164858,0.334,0.334,0.237879,1,0,81
17.150000,15.820000,0.050000,6.748476,-3.009126,-42.940,6.734848,-2.951590,-43.281,6.806805,-2.854581,-42.605,0.165186,0.335,0.335,0.238364,1,0,82
17.350000,16.020000,0.050000,6.806339,-3.062973,-42.997,6.792403,-3.005980,-43.338,6.864997,-2.908288,-42.662,0.165433,0.335,0.335,0.238712,1,0,83
17.550000,16.220000,0.050000,6.863928,-3.116746,-43.195,6.849651,-3.060328,-43.534,6.922882,-2.961958,-42.858,0.165635,0.337,0.337,0.239046,1,0,84
17.740000,16.410000,0.040000,6.921238,-3.170677,-43.477,6.903758,-3.112119,-43.799,6.977596,-3.013107,-43.123,0.167345,0.354,0.354,0.241889,1,0,85
17.940000,16.610000,0.040000,6.964090,-3.211362,-43.698,6.960510,-3.166985,-44.094,7.034990,-3.067300,-43.419,0.160563,0.279,0.279,0.230474,1,0,86
18.140000,16.810000,0.040000,7.021045,-3.265930,-43.993,7.017060,-3.222226,-44.384,7.092188,-3.121870,-43.708,0.160669,0.285,0.285,0.230756,1,0,87
18.330000,17.000000,0.030000,7.077836,-3.320897,-44.260,7.070653,-3.275074,-44.624,7.146401,-3.174082,-43.948,0.162036,0.312,0.312,0.233354,1,0,88
18.530000,17.200000,0.030000,7.134558,-3.376273,-44.462,7.127011,-3.331064,-44.816,7.203416,-3.229404,-44.141,0.162209,0.322,0.322,0.233867,1,0,89
18.720000,17.390000,0.020000,7.191208,-3.431949,-44.618,7.215906,-3.436888,-45.263,7.293552,-3.334172,-44.587,0.141544,0.031,0.031,0.200220,1,0,90
18.920000,17.590000,0.020000,7.246730,-3.486470,-43.817,7.271131,-3.491992,-44.392,7.349423,-3.388622,-43.717,0.141846,0.100,0.100,0.201102,1,0,91
19.120000,17.790000,0.020000,7.303824,-3.540908,-43.229,7.327900,-3.547154,-43.845,7.406838,-3.443110,-43.170,0.142043,0.059,0.059,0.201053,1,0,92
19.320000,17.990000,0.020000,7.361878,-3.595285,-42.921,7.385469,-3.602297,-43.562,7.465054,-3.497571,-42.886,0.142104,0.035,0.035,0.201026,1,0,93
19.510000,18.180000,0.010000,7.420065,-3.649322,-42.843,7.440177,-3.654397,-43.501,7.520372,-3.549022,-42.825,0.141851,0.018,0.018,0.200623,1,0,94
19.720000,18.390000,0.020000,7.473082,-3.698435,-42.808,7.494588,-3.706092,-43.425,7.575389,-3.600071,-42.750,0.141923,0.059,0.059,0.200880,1,0,95
19.910000,18.580000,0.010000,7.518802,-3.740805,-42.932,7.537074,-3.746555,-43.548,7.618350,-3.640031,-42.872,0.141652,0.060,0.060,0.200503,1,0,96
20.110000,18.780000,0.010000,7.557123,-3.776470,-43.128,7.574568,-3.782462,-43.747,7.656264,-3.675493,-43.071,0.141512,0.057,0.057,0.200292,1,0,97
20.300000,18.970000,0.000000,7.588043,-3.805431,-43.381,7.603318,-3.810209,-43.987,7.685339,-3.702899,-43.311,0.141348,0.070,0.070,0.200139,1,0,98
20.500000,19.170000,0.000000,7.616338,-3.832166,-43.662,7.631291,-3.837457,-44.265,7.713631,-3.729816,-43.590,0.141215,0.072,0.072,0.199966,1,0,99
20.690000,19.360000,0.100000,7.643779,-3.858349,-43.951,7.657721,-3.863456,-44.546,7.740366,-3.755501,-43.870,0.141091,0.081,0.081,0.199859,1,0,100
20.890000,19.560000,0.100000,7.671841,-3.885495,-43.991,7.641768,-3.858632,-44.565,7.724357,-3.750865,-43.889,0.144510,0.102,0.102,0.204875,1,0,101
21.090000,19.760000,0.100000,7.700231,-3.912903,-43.562,7.670039,-3.886336,-44.134,7.752954,-3.778234,-43.458,0.144622,0.104,0.104,0.205051,1,0,102
21.290000,19.960000,0.090000,7.722508,-3.934120,-43.275,7.698685,-3.914016,-43.767,7.781923,-3.805574,-43.092,0.141613,0.184,0.184,0.201949,1,0,103
21.490000,20.160000,0.090000,7.741100,-3.951549,-43.038,7.710538,-3.925372,-43.602,7.793909,-3.816790,-42.926,0.144737,0.112,0.112,0.205296,1,0,104
21.690000,20.360000,0.090000,7.741094,-3.951543,-43.038,7.710582,-3.925415,-43.602,7.793955,-3.816832,-42.926,0.144711,0.112,0.112,0.205261,1,0,105
21.890000,20.560000,0.090000,7.741088,-3.951538,-43.038,7.710628,-3.925458,-43.600,7.794000,-3.816875,-42.925,0.144685,0.113,0.113,0.205239,1,0,106
22.080000,20.750000,0.080000,7.741083,-3.951533,-43.038,7.710671,-3.925499,-43.598,7.794044,-3.816915,-42.923,0.144661,0.115,0.115,0.205226,1,0,107
22.280000,20.950000,0.080000,7.741078,-3.951528,-43.038,7.710716,-3.925542,-43.595,7.794089,-3.816958,-42.920,0.144636,0.118,0.118,0.205225,1,0,108
22.480000,21.150000,0.080000,7.741073,-3.951524,-43.038,7.710761,-3.925585,-43.595,7.794135,-3.817000,-42.919,0.144610,0.118,0.118,0.205192,1,0,109
22.670000,21.340000,0.070000,7.741067,-3.951519,-43.038,7.710804,-3.925626,-43.593,7.794179,-3.817041,-42.918,0.144586,0.120,0.120,0.205179,1,0,110
22.870000,21.540000,0.070000,7.741075,-3.951487,-43.123,7.753164,-3.923934,-43.500,7.836516,-3.814849,-42.825,0.166670,0.298,0.298,0.239446,1,0,111
23.060000,21.730000,0.060000,7.741408,-3.951009,-44.775,7.753159,-3.923929,-45.223,7.836511,-3.814844,-44.547,0.166088,0.228,0.228,0.237086,1,0,112
23.260000,21.930000,0.060000,7.742209,-3.950121,-48.195,7.753154,-3.923923,-48.723,7.836505,-3.814838,-48.048,0.164903,0.147,0.147,0.234135,1,0,113
23.460000,22.130000,0.060000,7.743215,-3.949163,-52.167,7.753149,-3.923917,-52.711,7.836501,-3.814833,-52.036,0.163545,0.131,0.131,0.232032,1,0,114
23.650000,22.320000,0.050000,7.744285,-3.948278,-56.139,7.753145,-3.923912,-56.500,7.836497,-3.814827,-55.824,0.162210,0.314,0.314,0.233671,1,0,115
23.850000,22.520000,0.050000,7.745413,-3.947468,-60.111,7.753142,-3.923906,-60.488,7.836493,-3.814822,-59.813,0.160905,0.298,0.298,0.231422,1,0,116
24.040000,22.710000,0.040000,7.746595,-3.946737,-64.083,7.753139,-3.923901,-64.278,7.836490,-3.814816,-63.602,0.159638,0.481,0.481,0.235768,1,0,117
24.240000,22.910000,0.040000,7.747513,-3.946243,-67.061,7.753136,-3.923895,-68.265,7.836487,-3.814810,-67.590,0.158717,-0.528,0.528,0.236564,1,0,118
24.430000,23.100000,0.030000,7.748774,-3.945659,-71.033,7.753134,-3.923889,-72.055,7.836485,-3.814805,-71.379,0.157532,-0.346,0.346,0.228086,1,0,119
24.630000,23.300000,0.030000,7.750072,-3.945163,-75.005,7.752960,-3.873729,-75.662,7.835720,-3.764650,-74.986,0.199801,0.019,0.019,0.282574,1,0,120
24.820000,23.490000,0.020000,7.751401,-3.944757,-78.977,7.752959,-3.873723,-79.450,7.835719,-3.764644,-78.774,0.198872,0.203,0.203,0.282709,1,0,121
25.030000,23.700000,0.030000,7.752755,-3.944442,-82.950,7.752958,-3.873717,-83.637,7.835718,-3.764638,-82.961,0.198021,-0.011,0.011,0.280048,1,0,122
25.210000,23.880000,0.010000,7.754128,-3.944222,-86.924,7.752958,-3.873714,-87.226,7.835717,-3.764635,-86.550,0.197252,0.374,0.374,0.283922,1,0,123
25.390000,24.060000,0.100000,7.755478,-3.944118,-90.801,7.752958,-3.873717,-90.817,7.835717,-3.764639,-90.141,0.196599,0.660,0.660,0.293275,1,0,124
25.570000,24.240000,0.070000,7.756556,-3.944079,-93.882,7.752958,-3.873716,-94.407,7.835717,-3.764637,-93.731,0.196127,0.151,0.151,0.278184,1,0,125
25.760000,24.430000,0.060000,7.757947,-3.944101,-97.856,7.752959,-3.873706,-98.196,7.835718,-3.764628,-97.520,0.195599,0.336,0.336,0.280666,1,0,126
25.960000,24.630000,0.060000,7.759332,-3.944226,-101.829,7.752961,-3.873696,-102.183,7.835720,-3.764617,-101.507,0.195179,0.322,0.322,0.279749,1,0,127
26.150000,24.820000,0.050000,7.760703,-3.944449,-105.801,7.752964,-3.873685,-105.971,7.835723,-3.764607,-105.296,0.194862,0.506,0.506,0.284701,1,0,128
26.350000,25.020000,0.050000,7.762055,-3.944769,-109.774,7.752967,-3.873675,-109.959,7.835726,-3.764596,-109.283,0.194653,0.491,0.491,0.283895,1,0,129
26.540000,25.210000,0.040000,7.763052,-3.945072,-112.754,7.752977,-3.923719,-113.038,7.836326,-3.814637,-112.362,0.149608,0.391,0.391,0.218701,1,0,130
26.730000,25.400000,0.030000,7.764354,-3.945558,-116.726,7.752981,-3.923710,-116.827,7.836330,-3.814628,-116.151,0.149410,0.575,0.575,0.226398,1,0,131
26.910000,25.580000,0.010000,7.765617,-3.946135,-120.699,7.752985,-3.923703,-120.416,7.836334,-3.814620,-119.740,0.149322,0.958,0.958,0.250933,1,0,132
27.050000,25.720000,0.050000,7.766536,-3.946626,-123.678,7.752989,-3.923697,-123.207,7.836338,-3.814614,-122.532,0.149330,1.146,1.146,0.266245,1,0,133
27.230000,25.900000,0.030000,7.767427,-3.947165,-126.658,7.752993,-3.923690,-126.796,7.836342,-3.814608,-126.121,0.149401,0.537,0.537,0.224517,1,0,134
27.390000,26.060000,0.090000,7.768289,-3.947750,-129.637,7.752998,-3.923685,-129.987,7.836346,-3.814602,-129.311,0.149534,0.326,0.326,0.216432,1,0,135
27.580000,26.250000,0.080000,7.769387,-3.948601,-133.609,7.753003,-3.923679,-133.775,7.836352,-3.814596,-133.100,0.149804,0.509,0.509,0.223758,1,0,136
27.770000,26.440000,0.070000,7.770424,-3.949526,-137.581,7.753008,-3.923674,-137.565,7.836357,-3.814591,-136.889,0.150182,0.692,0.692,0.233833,1,0,137
27.940000,26.610000,0.040000,7.771393,-3.950521,-141.553,7.753013,-3.923669,-140.954,7.836362,-3.814587,-140.279,0.150662,1.274,1.274,0.279047,1,0,138
28.120000,26.790000,0.020000,7.772074,-3.951310,-144.532,7.753019,-3.923665,-144.545,7.836367,-3.814582,-143.869,0.151090,0.662,0.662,0.233307,1,0,139
28.320000,26.990000,0.020000,7.772916,-3.952416,-148.503,7.702977,-3.973742,-148.461,7.786920,-3.865245,-147.785,0.088289,0.718,0.718,0.160954,1,0,140
28.520000,27.190000,0.020000,7.773680,-3.953577,-152.475,7.702983,-3.973738,-152.450,7.786926,-3.865242,-151.774,0.089323,0.701,0.701,0.160559,1,0,141
28.710000,27.380000,0.010000,7.774362,-3.954788,-156.447,7.702989,-3.973735,-156.239,7.786932,-3.865239,-155.563,0.090427,0.884,0.884,0.178804,1,0,142
28.910000,27.580000,0.010000,7.774960,-3.956043,-160.418,7.702995,-3.973733,-160.227,7.786938,-3.865237,-159.551,0.091593,0.867,0.867,0.178385,1,0,143
29.110000,27.780000,0.010000,7.775471,-3.957336,-164.390,7.703001,-3.973731,-164.214,7.786944,-3.865234,-163.539,0.092814,0.851,0.851,0.178099,1,0,144
29.300000,27.970000,0.000000,7.775891,-3.958661,-168.362,7.703007,-3.973730,-168.004,7.786949,-3.865233,-167.328,0.094080,1.034,1.034,0.197702,1,0,145
29.500000,28.170000,0.100000,7.776220,-3.960012,-172.335,7.703013,-3.973729,-171.991,7.786955,-3.865232,-171.315,0.095386,1.019,1.019,0.197413,1,0,146
29.690000,28.360000,0.090000,7.776408,-3.961038,-175.315,7.703017,-3.973728,-175.780,7.786960,-3.865231,-175.105,0.096386,0.210,0.210,0.139505,1,0,147
29.890000,28.560000,0.090000,7.776566,-3.962419,-179.290,7.703019,-3.973728,-179.770,7.786962,-3.865231,-179.094,0.097742,0.196,0.196,0.140971,1,0,148
30.080000,28.750000,0.080000,7.776622,-3.963808,176.734,7.703015,-3.973728,176.440,7.786957,-3.865231,177.116,0.099117,0.382,0.382,0.150211,1,0,149
30.270000,28.940000,0.070000,7.776615,-3.965200,172.760,7.652979,-4.023749,172.020,7.737515,-3.915839,172.696,0.062970,-0.064,0.064,0.089514,1,0,150
30.460000,29.130000,0.060000,7.776505,-3.966585,168.787,7.652989,-4.023751,168.232,7.737525,-3.915841,168.908,0.063988,0.121,0.121,0.092101,1,0,151
30.660000,29.330000,0.060000,7.776297,-3.967959,164.814,7.653000,-4.023754,164.246,7.737536,-3.915843,164.921,0.064950,0.108,0.108,0.093103,1,0,152
30.850000,29.520000,0.050000,7.775991,-3.969314,160.841,7.653010,-4.023757,160.457,7.737545,-3.915846,161.133,0.065855,0.292,0.292,0.101870,1,0,153
31.040000,29.710000,0.040000,7.775699,-3.970314,157.861,7.653019,-4.023760,156.669,7.737554,-3.915850,157.345,0.066494,-0.516,0.516,0.119062,1,0,154
31.240000,29.910000,0.040000,7.775228,-3.971620,153.888,7.653028,-4.023765,152.681,7.737563,-3.915854,153.357,0.067294,-0.532,0.532,0.121273,1,0,155
31.430000,30.100000,0.030000,7.774665,-3.972889,149.916,7.653035,-4.023769,148.893,7.737571,-3.915858,149.568,0.068032,-0.347,0.347,0.108013,1,0,156
31.620000,30.290000,0.020000,7.774013,-3.974114,145.943,7.653043,-4.023774,145.104,7.737579,-3.915863,145.780,0.068707,-0.163,0.163,0.099858,1,0,157
